year,region,id,title,release_date,popularity,vote_count,vote_average,original_language,genre_ids,rank,genres
2023,GLOBAL,734253,아디푸루시,2023-06-16,4.5781,98,4.827,hi,"[36, 28, 12, 14]",94,"역사, 액션, 모험, 판타지"
2023,GLOBAL,747188,애스터로이드 시티,2023-06-08,7.878,2214,6.455,en,"[35, 18]",95,"코미디, 드라마"
2023,GLOBAL,816904,머미즈,2023-01-05,2.5952,478,7.0,es,"[16, 12, 14, 10751]",96,"애니메이션, 모험, 판타지, 가족"
2023,GLOBAL,467244,존 오브 인터레스트,2023-12-15,7.6747,2277,7.008,en,"[18, 36, 10752]",97,"드라마, 역사, 전쟁"
2023,GLOBAL,719256,지저스 레볼루션,2023-02-23,2.7814,150,6.7,en,"[18, 36]",98,"드라마, 역사"
2023,GLOBAL,906221,매직 마이크 3,2023-02-09,2.576,548,6.5,en,"[35, 18, 10749]",99,"코미디, 드라마, 로맨스"
2023,GLOBAL,760774,원 라이프,2023-12-21,4.8426,849,7.777,en,"[36, 18]",100,"역사, 드라마"
2024,GLOBAL,1022789,인사이드 아웃 2,2024-06-11,27.9229,6116,7.55,en,"[16, 12, 35, 10751]",1,"애니메이션, 모험, 코미디, 가족"
2024,GLOBAL,533535,데드풀과 울버린,2024-07-24,34.8828,7710,7.6,en,"[28, 35, 878]",2,"액션, 코미디, SF"
2024,GLOBAL,1241982,모아나 2,2024-11-21,39.9499,2691,7.036,en,"[16, 12, 10751, 35]",3,"애니메이션, 모험, 가족, 코미디"
2024,GLOBAL,519182,슈퍼배드 4,2024-06-20,29.375,2909,7.013,en,"[10751, 35, 16, 878]",4,"가족, 코미디, 애니메이션, SF"
2024,GLOBAL,402431,위키드,2024-11-20,13.9468,2389,6.928,en,"[18, 10749, 14]",5,"드라마, 로맨스, 판타지"
2024,GLOBAL,762509,무파사: 라이온 킹,2024-12-18,18.2272,2349,7.369,en,"[12, 10751, 16]",6,"모험, 가족, 애니메이션"
2024,GLOBAL,693134,듄: 파트 2,2024-02-27,15.2728,7019,8.136,en,"[878, 12]",7,"SF, 모험"
2024,GLOBAL,823464,고질라 X 콩: 뉴 엠파이어,2024-03-27,15.672,4325,7.1,en,"[28, 12, 878]",8,"액션, 모험, SF"
2024,GLOBAL,1011985,쿵푸팬더 4,2024-03-02,28.8428,3210,7.04,en,"[16, 10751, 28, 35, 12, 14]",9,"애니메이션, 가족, 액션, 코미디, 모험, 판타지"
2024,GLOBAL,939243,수퍼 소닉 3,2024-12-19,27.6972,2922,7.66,en,"[28, 878, 35, 10751]",10,"액션, SF, 코미디, 가족"
2024,GLOBAL,1229349,맵고 뜨겁게,2024-02-10,2.7156,90,6.5,zh,"[18, 35, 28]",11,"드라마, 코미디, 액션"
2024,GLOBAL,912649,베놈: 라스트 댄스,2024-10-22,30.9386,3719,6.702,en,"[28, 878, 12]",12,"액션, SF, 모험"
2024,GLOBAL,1299537,抓娃娃,2024-07-13,2.7141,67,6.9,zh,[35],13,코미디
2024,GLOBAL,1228891,비치인생 2,2024-02-10,1.9307,69,7.116,zh,"[18, 35, 12]",14,"드라마, 코미디, 모험"
2024,GLOBAL,558449,글래디에이터 II,2024-11-13,16.9305,3844,6.666,en,"[28, 12, 18]",15,"액션, 모험, 드라마"
2024,GLOBAL,917496,비틀쥬스 비틀쥬스,2024-09-04,12.3376,2720,6.984,en,"[27, 35, 14]",16,"공포, 코미디, 판타지"
2024,GLOBAL,573435,나쁜 녀석들: 라이드 오어 다이,2024-06-05,15.3969,3032,7.4,en,"[28, 35, 80, 53, 12]",17,"액션, 코미디, 범죄, 스릴러, 모험"
2024,GLOBAL,653346,혹성탈출: 새로운 시대,2024-05-08,12.5707,3884,7.1,en,"[878, 12, 28, 18, 53]",18,"SF, 모험, 액션, 드라마, 스릴러"
2024,GLOBAL,495278,리모노프: 에디의 발라드,2024-09-05,3.5113,69,6.4,en,"[36, 18]",19,"역사, 드라마"
2024,GLOBAL,718821,트위스터스,2024-07-10,7.9584,2638,6.8,en,"[28, 53]",20,"액션, 스릴러"
2024,GLOBAL,1079091,우리가 끝이야,2024-08-07,7.2012,1702,6.986,en,"[18, 10749]",21,"드라마, 로맨스"
2024,GLOBAL,945961,에이리언: 로물루스,2024-08-13,22.0659,3938,7.2,en,"[27, 878]",22,"공포, SF"
2024,GLOBAL,1147596,第二十条,2024-02-10,2.3557,46,6.8,zh,"[18, 35]",23,"드라마, 코미디"
2024,GLOBAL,1184918,와일드 로봇,2024-09-12,21.5499,5337,8.315,en,"[16, 878, 10751]",24,"애니메이션, SF, 가족"
2024,GLOBAL,1163194,뒤바뀐 신부들,2024-03-01,2.562,112,7.8,hi,"[35, 18, 10749]",25,"코미디, 드라마, 로맨스"
2024,GLOBAL,1228564,熊出没·逆转时空,2024-02-10,1.8008,8,7.8,zh,"[16, 35, 878, 10751]",26,"애니메이션, 코미디, SF, 가족"
2024,GLOBAL,762441,콰이어트 플레이스: 첫째 날,2024-06-26,8.5025,2929,6.7,en,"[27, 878, 53]",27,"공포, SF, 스릴러"
2024,GLOBAL,748783,가필드 더 무비,2024-04-30,12.2623,1320,7.0,en,"[10751, 35, 12, 16]",28,"가족, 코미디, 모험, 애니메이션"
2024,GLOBAL,857598,푸시파 2 절대 권력,2024-12-04,3.7586,91,6.6,te,"[28, 18, 53, 80]",29,"액션, 드라마, 스릴러, 범죄"
2024,GLOBAL,889737,조커: 폴리 아 되,2024-10-01,8.3304,2579,5.4,en,"[18, 80, 53]",30,"드라마, 범죄, 스릴러"
2024,GLOBAL,967847,고스트버스터즈: 오싹한 뉴욕,2024-03-20,6.8357,1912,6.471,en,"[14, 12, 35]",31,"판타지, 모험, 코미디"
2024,GLOBAL,1462164,Jigsaw Prank Gone Wrong,2024-12-30,0.0286,0,0.0,en,[35],32,코미디
2024,GLOBAL,1300945,默杀,2024-07-03,2.2975,33,6.8,zh,"[80, 9648, 53]",33,"범죄, 미스터리, 스릴러"
2024,GLOBAL,639720,이프: 상상의 친구,2024-05-08,9.6744,1422,7.0,en,"[35, 14, 10751]",34,"코미디, 판타지, 가족"
2024,GLOBAL,845781,레드 원,2024-10-31,18.3638,2651,7.05,en,"[28, 35, 14]",35,"액션, 코미디, 판타지"
2024,GLOBAL,426063,노스페라투,2024-12-25,14.2725,3046,6.707,en,"[18, 27, 14]",36,"드라마, 공포, 판타지"
2024,GLOBAL,746036,스턴트맨,2024-04-24,9.9598,3172,7.0,en,"[28, 35, 10749]",37,"액션, 코미디, 로맨스"
2024,GLOBAL,802219,밥 말리: 원 러브,2024-02-14,2.326,876,6.7,en,"[10402, 36, 18]",38,"음악, 역사, 드라마"
2024,GLOBAL,786892,퓨리오사: 매드맥스 사가,2024-05-22,13.0515,4374,7.467,en,"[28, 878, 12]",39,"액션, SF, 모험"
2024,GLOBAL,516729,패딩턴: 페루에 가다!,2024-11-08,8.4736,496,6.85,en,"[10751, 35, 12]",40,"가족, 코미디, 모험"
2024,GLOBAL,1298727,志愿军：存亡之战,2024-09-30,3.1367,14,6.3,zh,"[18, 10752, 36]",41,"드라마, 전쟁, 역사"
2024,GLOBAL,866398,비키퍼,2024-01-08,16.6518,3762,7.3,en,"[28, 80, 53]",42,"액션, 범죄, 스릴러"
2024,GLOBAL,1209217,명탐정 코난: 100만 달러의 펜타그램,2024-04-12,3.4929,56,7.0,ja,"[16, 80, 9648, 28]",43,"애니메이션, 범죄, 미스터리, 액션"
2024,GLOBAL,801688,칼키 AD 2898년,2024-06-26,5.8312,137,6.544,te,"[18, 28, 14, 878]",44,"드라마, 액션, 판타지, SF"
2024,GLOBAL,1100782,스마일 2,2024-10-16,12.0048,1778,6.608,en,"[27, 9648]",45,"공포, 미스터리"
2024,GLOBAL,661539,컴플리트 언노운,2024-12-25,4.9849,1184,7.102,en,"[18, 10402]",46,"드라마, 음악"
2024,GLOBAL,698687,트랜스포머 ONE,2024-09-11,10.779,1375,8.049,en,"[16, 878, 12, 10751]",47,"애니메이션, SF, 모험, 가족"
2024,GLOBAL,1128650,열혈검사,2024-12-08,6.9796,93,7.4,cn,"[28, 18, 80, 53]",48,"액션, 드라마, 범죄, 스릴러"
2024,GLOBAL,1226578,롱레그스,2024-07-10,10.3631,2235,6.6,en,"[80, 27, 53]",49,"범죄, 공포, 스릴러"
2024,GLOBAL,929590,시빌 워: 분열의 시대,2024-04-10,12.7873,3783,6.856,en,"[10752, 28, 18]",50,"전쟁, 액션, 드라마"
2024,GLOBAL,974576,콘클라베,2024-10-25,8.8004,2877,7.207,en,"[18, 53]",51,"드라마, 스릴러"
2024,GLOBAL,1278101,작고 작은 나,2024-12-27,4.5038,27,7.6,zh,"[18, 10751]",52,"드라마, 가족"
2024,GLOBAL,673593,퀸카로 살아남는 법: 더 뮤지컬,2024-01-10,4.2823,648,5.914,en,[35],53,코미디
2024,GLOBAL,634492,마담 웹,2024-02-14,10.9956,2328,5.336,en,"[28, 14]",54,"액션, 판타지"
2024,GLOBAL,1012201,극장판 하이큐!! 쓰레기장의 결전,2024-02-16,5.5702,199,7.603,ja,"[16, 35]",55,"애니메이션, 코미디"
2024,GLOBAL,1408921,moi.digital untitled Volume 3,2024-08-19,0.0,0,0.0,en,[99],56,다큐멘터리
2024,GLOBAL,1300939,Verguizas Cabronas,2024-06-08,0.0214,0,0.0,es,"[35, 28]",57,"코미디, 액션"
2024,GLOBAL,1292380,moi.digital untitled Volume 2,2024-05-19,0.0071,2,5.5,en,[99],58,다큐멘터리
2024,GLOBAL,838209,파묘,2024-02-22,7.437,548,7.563,ko,"[9648, 27, 53]",59,"미스터리, 공포, 스릴러"
2024,GLOBAL,1260951,好东西,2024-11-09,1.6006,53,7.5,zh,"[18, 10749]",60,"드라마, 로맨스"
2024,GLOBAL,848538,아가일,2024-01-31,7.0649,1558,6.0,en,"[28, 12, 35, 53]",61,"액션, 모험, 코미디, 스릴러"
2024,GLOBAL,923667,구룡성채: 무법지대,2024-05-01,7.2336,382,7.017,cn,"[28, 80, 53]",62,"액션, 범죄, 스릴러"
2024,GLOBAL,937287,챌린저스,2024-04-18,11.4191,2322,7.0,en,"[18, 10749]",63,"드라마, 로맨스"
2024,GLOBAL,1034541,테리파이어 3,2024-10-09,15.4251,1715,6.833,en,"[27, 53]",64,"공포, 스릴러"
2024,GLOBAL,1152014,Un p'tit truc en plus,2024-04-18,1.7177,766,7.122,fr,[35],65,코미디
2024,GLOBAL,1017163,범죄도시 4,2024-04-24,14.9533,187,7.1,ko,"[28, 80, 18, 53, 35]",66,"액션, 범죄, 드라마, 스릴러, 코미디"
2024,GLOBAL,1032823,트랩,2024-07-31,8.267,2426,6.277,en,"[53, 9648, 80, 27]",67,"스릴러, 미스터리, 범죄, 공포"
2024,GLOBAL,1114513,스픽 노 이블,2024-09-11,7.4993,1701,7.2,en,"[27, 53]",68,"공포, 스릴러"
2024,GLOBAL,933260,서브스턴스,2024-09-07,26.219,5032,7.1,en,"[18, 27, 878]",69,"드라마, 공포, SF"
2024,GLOBAL,1084736,몬테크리스토 백작,2024-06-28,7.3063,1760,7.968,fr,"[12, 28, 18]",70,"모험, 액션, 드라마"
2024,GLOBAL,1103621,할머니가 죽기 전 백만장자가 되는 법,2024-04-04,10.5383,298,8.2,th,[18],71,드라마
2024,GLOBAL,881544,维和防暴队,2024-05-01,1.9702,7,6.4,zh,"[18, 28, 10752]",72,"드라마, 액션, 전쟁"
2024,GLOBAL,1241905,云边有个小卖部,2024-06-22,3.0911,5,5.2,zh,"[18, 10749, 10751]",73,"드라마, 로맨스, 가족"
2024,GLOBAL,1301470,重生,2024-08-16,2.2913,10,5.6,zh,"[28, 80]",74,"액션, 범죄"
2024,GLOBAL,1115623,The Last Kumite,2024-05-09,4.1595,111,6.9,en,"[28, 53]",75,"액션, 스릴러"
2024,GLOBAL,1272440,浴火之路,2024-10-01,2.0058,14,6.7,zh,"[18, 80]",76,"드라마, 범죄"
2024,GLOBAL,539972,크레이븐 더 헌터,2024-12-11,21.0247,1997,6.497,en,"[28, 12, 53]",77,"액션, 모험, 스릴러"
2024,GLOBAL,1273472,“骗骗”喜欢你,2024-12-20,3.514,13,5.8,zh,"[35, 10749]",78,"코미디, 로맨스"
2024,GLOBAL,1097549,베이비걸,2024-12-25,16.4855,905,5.761,en,"[18, 10749]",79,"드라마, 로맨스"
2024,GLOBAL,1207123,백사: 부생,2024-07-30,4.3569,23,7.9,zh,"[16, 10749, 35, 14]",80,"애니메이션, 로맨스, 코미디, 판타지"
2024,GLOBAL,1064213,아노라,2024-10-14,21.666,2597,7.0,en,"[18, 35, 10749]",81,"드라마, 코미디, 로맨스"
2024,GLOBAL,1225862,末路狂花钱,2024-05-01,2.5309,20,5.6,zh,"[18, 35]",82,"드라마, 코미디"
2024,GLOBAL,1072342,나이트 스윔,2024-01-03,5.0129,734,5.5,en,[27],83,공포
2024,GLOBAL,811941,데바라,2024-09-26,12.9912,199,6.955,te,"[28, 18]",84,"액션, 드라마"
2024,GLOBAL,1241320,킹덤 4: 대장군의 귀환,2024-07-12,4.2461,665,6.8,ja,"[28, 12]",85,"액션, 모험"
2024,GLOBAL,437342,오멘: 저주의 시작,2024-04-03,8.1715,1147,6.9,en,[27],86,공포
2024,GLOBAL,995926,베테랑 2,2024-09-13,6.9358,77,6.9,ko,"[28, 80, 35]",87,"액션, 범죄, 코미디"
2024,GLOBAL,1138194,헤레틱,2024-10-31,13.9974,2121,6.979,en,"[27, 53]",88,"공포, 스릴러"
2024,GLOBAL,1033462,749局,2024-10-01,7.4864,14,3.1,zh,"[28, 12, 878]",89,"액션, 모험, SF"
2024,GLOBAL,1086747,더 워처스,2024-06-06,6.9455,1373,6.385,en,"[14, 27, 9648]",90,"판타지, 공포, 미스터리"
2024,GLOBAL,998846,백 투 블랙,2024-04-11,3.5957,627,6.664,en,"[10402, 36, 18]",91,"음악, 역사, 드라마"
2024,GLOBAL,549509,브루탈리스트,2024-12-20,9.044,1280,7.0,en,"[18, 36]",92,"드라마, 역사"
2024,GLOBAL,719221,타로: 죽음의 카드,2024-05-01,8.6829,1253,6.4,en,[27],93,공포
2024,GLOBAL,1010600,스트레인저스: 챕터1,2024-05-15,5.2053,551,5.672,en,"[27, 53]",94,"공포, 스릴러"
2024,GLOBAL,1129608,Goat: 역대 최고,2024-09-05,4.2529,29,4.9,ta,"[28, 18, 53]",95,"액션, 드라마, 스릴러"
2024,GLOBAL,1241486,解密,2024-07-25,2.6625,21,6.0,zh,"[18, 36, 53]",96,"드라마, 역사, 스릴러"
2024,GLOBAL,840705,블링크 트와이스,2024-08-21,9.9534,1593,6.678,en,"[9648, 53]",97,"미스터리, 스릴러"
2024,GLOBAL,980599,भूल भुलैया 3,2024-11-01,4.0452,28,5.8,hi,"[27, 35]",98,"공포, 코미디"
2024,GLOBAL,1004096,Холоп 2,2024-01-01,1.806,58,6.4,ru,[35],99,코미디
2024,GLOBAL,1014214,싱감 어게인,2024-11-01,4.6163,30,4.8,hi,"[28, 18, 53, 80]",100,"액션, 드라마, 스릴러, 범죄"
